restaurant_name,address,rating,review_count,reslatitude,reslongitude,bikeStationAddress,bikeStationDistance,latitude,longitude,freeBikes
Jollibee Toronto,4866 Bathurst St,0.0,0.0,,,Ester Shiner Stadium,665.0,43.7774374,-79.4447096,6
Pita Pit,4700 Keele St,0.0,0.0,,,1804 Ian Macdonald Boulevard,666.0,43.772445,-79.511912,0
Izba Restaurant,648 the Queensway,7.4,0.0,,,45 Grand Avenue,668.0,43.62313,-79.4918,15
Pro Stop Sports Bar and Cafe,438A Rogers Rd,0.0,0.0,,,BERT ROBINSON PARK,669.0,43.688028,-79.460265,10
Keating Channel Pub & Grill,2 Villiers St,5.7,0.0,,,Polson Pier,672.0,43.641675,-79.354006,11
Junction Craft Brewing,150 Symes Rd,8.1,0.0,,,St Clair Ave W / Gunns Rd,674.0,43.672079,-79.470171,12
Pegrolls Inc,558 Jane St,0.0,0.0,,,Florence Gell Park,677.0,43.6615467,-79.498398,11
Charmaine Sweets,115 Vanderhoof Ave,8.4,0.0,,,E.T. Seton Park (Eglinton Ave E / Leslie St),677.0,43.715951,-79.351246,9
The Proud Vegan,804 Eglinton Ave E,0.0,0.0,,,98 Glenvale Boulevard,679.0,43.718039,-79.371914,6
Merci Mon Ami,171 E Liberty St,7.5,0.0,,,PRINCES GATE / NUNAVUT DR,681.0,43.6334636,-79.4143057,13
Shirin Mahal Bakery & Sweets,2 Thorncliffe Park Dr,0.0,0.0,,,Brick Works,684.0,43.683884,-79.36647,18
Mt Everest Restaurant,804 Eglinton Ave E,6.5,0.0,,,98 Glenvale Boulevard,684.0,43.718039,-79.371914,6
Peek Freans Cookie Outlet,1400 O'Connor Dr,7.9,0.0,,,O'Connor Dr / Curity Ave,686.0,43.707582,-79.311439,3
Vogue,219 Dufferin St,0.0,0.0,,,Martin Goodman Trail (Marilyn Bell Park),688.0,43.6314,-79.4304,16
Antosha Cafe and Pastry Shop,5986 Bathurst St,0.0,0.0,,,Torresdale Ave / Antibes Dr,689.0,43.77953,-79.45233,6
Sloppy Joe's Bar & Grill,3527 Lake Shore Blvd W,7.8,0.0,,,Lake Shore Blvd W / Thirty Ninth Street,690.0,43.5927419,-79.5403301,7
O'Sole Mio,437 Rogers Rd,0.0,0.0,,,BERT ROBINSON PARK,693.0,43.688028,-79.460265,10
Guild Inn Estate,201 Guildwood Pky,0.0,0.0,,,Livingston Rd / Guildwood Pkwy,699.0,43.747854,-79.199327,6
Amigos,6091 Kingston Rd,0.0,0.0,,,Colonel Danforth Park,705.0,43.7777114,-79.1659711,11
Asa Sushi,18 Jane St,7.0,0.0,,,2639 Bloor St W,708.0,43.64920407,-79.49336334,8
Red Lantern Pub,228 Merton St,6.3,0.0,,,Moore Park,710.0,43.693256,-79.383238,0
Chicken Burger Restaurant,2203 Kingston Rd,0.0,0.0,,,5 Glen Everest Rd (Rosetta McClain Gardens),713.0,43.69749005,-79.25655146,5
The Golden Chopstick,271 Old Kingston Rd,0.0,0.0,,,Colonel Danforth Park,720.0,43.7777114,-79.1659711,11
3030 Dundas West,3030 Dundas St W,8.3,0.0,,,St Clair Ave W / Gunns Rd,723.0,43.672079,-79.470171,12
Commisso Bros & Racco Italian Bakery,8 Kincort St,7.6,0.0,,,2343 Eglinton Ave W,724.0,43.6926325,-79.4627536,8
King Slice,1598 Bloor St W,7.4,0.0,,,3 Pacific Avenue,725.0,43.6541245,-79.4636388,6
La Vecchia - Marine Parade,90 Marine Parade Dr,0.0,0.0,,,Humber Bay Shores Park East,726.0,43.6308933,-79.4722622,14
The Simple Kitchen,73 Roncesvalles Ave,7.4,0.0,,,Sunnyside - Gus Ryder Pool,727.0,43.637894,-79.454823,5
New Orleans Seafood & Steakhouse,267 Scarlett Rd,8.0,0.0,,,Eglinton Ave W / Scarlett Rd,734.0,43.6834703,-79.5108942,11
Esto Cafe,958 Broadview Ave,0.0,0.0,,,Brick Works,735.0,43.683884,-79.36647,18
Thor Espresso Bar,35 Bathurst St,8.0,0.0,,,7972 Remembrance Drive,736.0,43.635495,-79.4035221,18
Marcello's Pizzeria,1163 Saint Clair Ave W,8.4,0.0,,,Davenport Rd / Oakwood Rd - SMART,742.0,43.6741219,-79.4352208,8
Flor de Sal,501 Davenport Rd,7.5,0.0,,,333 St.Clair Ave West,745.0,43.683979,-79.410657,0
Falafel Royal,2836 Lake Shore Blvd W,0.0,0.0,,,Royal York Rd / Lake Shore Blvd W,748.0,43.6029904,-79.4926867,4
Olive Kebab,2836 Lake Shore Blvd W,0.0,0.0,,,Royal York Rd / Lake Shore Blvd W,750.0,43.6029904,-79.4926867,4
Positano Restaurante Pizzeria,633 Mount Pleasant Rd,7.3,0.0,,,Merton St / Mount Pleasant Rd - SMART,751.0,43.697819,-79.38786,5
Tri-Star Chinese Restaurant,4724 Jane St,0.0,0.0,,,1804 Ian Macdonald Boulevard,752.0,43.772445,-79.511912,0
Southside Johnny's,3653 Lake Shore Blvd W,6.6,0.0,,,Long Branch GO Station,757.0,43.591561,-79.545827,14
House of Indian Roti,2344 Dufferin St,0.0,0.0,,,Vaughan Rd / Oakwood Ave,758.0,43.6926825,-79.441042,13
Fratelli Village Pizzeria,384 Old Kingston Rd,7.8,0.0,,,Colonel Danforth Park,763.0,43.7777114,-79.1659711,11
Sushi By K,874 Eglinton Ave E,0.0,0.0,,,Sunnybrook Park,774.0,43.720233,-79.362092,22
The Craft Brasserie & Grille,107 Atlantic Ave,7.3,0.0,,,Dufferin Gate,777.0,43.633473,-79.425679,16
Jadranka Pastries,257 Scarlett Rd,0.0,0.0,,,Eglinton Ave W / Scarlett Rd,780.0,43.6834703,-79.5108942,11
Hula Girl Espresso Boutique,2473 Dundas St W,7.7,0.0,,,Parkside Dr / Bloor St W,781.0,43.654501,-79.460053,9
Olde Stone Cottage Pub & Patio,3750 Kingston Rd,7.9,0.0,,,Livingston Rd / Guildwood Pkwy,785.0,43.747854,-79.199327,6
Danforth Roti Shop,2844 Danforth Ave,0.0,0.0,,,Dawes Rd / Taylor Creek Trl,787.0,43.696631,-79.297436,11
High Park Nail & Spa,3114 Dundas St W,6.8,0.0,,,Runnymede Rd / Annette St,787.0,43.6596299,-79.4799176,5
Bao Is Life,858 Eglinton Ave W,0.0,0.0,,,Sunnybrook Park,788.0,43.720233,-79.362092,22
Number One Chinese Restaurant,862 Pape Ave,6.3,0.0,,,Gamble Ave / Broadview Ave,790.0,43.689211,-79.35438,4
Phamilyeats,858 Eglinton Ave W,0.0,0.0,,,Sunnybrook Park,792.0,43.720233,-79.362092,22
Ted's Restaurant,404 Old Kingston Rd,7.3,0.0,,,Colonel Danforth Park,794.0,43.7777114,-79.1659711,11
Zee Grill,641 Mount Pleasant Rd,7.5,0.0,,,Merton St / Mount Pleasant Rd - SMART,797.0,43.697819,-79.38786,5
Mia Pasta,54 Fraser Ave,0.0,0.0,,,Martin Goodman Trail (Marilyn Bell Park),799.0,43.6314,-79.4304,16
Laid Fresh,54 Fraser Ave,0.0,0.0,,,Martin Goodman Trail (Marilyn Bell Park),799.0,43.6314,-79.4304,16
Ferraro Restaurant,502 Eglinton Ave W,7.3,0.0,,,Beltline Trail / Chaplin Cres.,804.0,43.704461,-79.423122,4
Tuana Lunch & Dinner,2825 Danforth Ave,0.0,0.0,,,Dawes Rd / Taylor Creek Trl,808.0,43.696631,-79.297436,11
Cellar Door,3003 Lake Shore Blvd W,8.3,0.0,,,Humber College,813.0,43.5961692,-79.5160575,13
The Spot,855 Broadview Ave,0.0,0.0,,,Brick Works,820.0,43.683884,-79.36647,18
Bread & Roses Bakery Cafe,2232 Bloor St W,8.1,0.0,,,Swansea Community Centre,821.0,43.6438036,-79.4770327,4
Romi's Pizza,232 Berry Rd,0.0,0.0,,,Berry Rd / Bell Manor Dr,824.0,43.63732,-79.489083,15
Grand Palace,380 Birchmount Rd,0.0,0.0,,,Danforth Ave / Warden Ave,824.0,43.6950192,-79.2718066,5
Fresh Advancements Inc,165 the Queensway &,0.0,0.0,,,Berry Rd / Bell Manor Dr,830.0,43.63732,-79.489083,15
Canteen,280 Spadina Ave,8.8,0.0,,,St. George St / Russell St,835.0,43.660296,-79.397107,16
Little Caesars Pizza,4710 Jane St,0.0,0.0,,,1804 Ian Macdonald Boulevard,837.0,43.772445,-79.511912,0
For the Love of Cake,171 E Liberty St,7.6,0.0,,,Martin Goodman Trail / Ontario Dr,839.0,43.63121,-79.41414,6
The Little House,128 Day Ave,0.0,0.0,,,"406 Oakwood Ave, York, ON M6E 2W3",847.0,43.6882706,-79.43937767,3
Eva Christina Cakes,964 St Clair Ave W,0.0,0.0,,,"406 Oakwood Ave, York, ON M6E 2W3",848.0,43.6882706,-79.43937767,3
Phoenix Pan Asian Cuisine,3730 Kingston Rd,0.0,0.0,,,Livingston Rd / Guildwood Pkwy,850.0,43.747854,-79.199327,6
Budapest Hungarian Restaurant,2183 Danforth Ave,0.0,0.0,,,324 Cedarvale Avenue,853.0,43.693187,-79.314283,7
Bread & Butter,507 Mount Pleasant Rd,7.3,0.0,,,5 Merton Street,857.0,43.6962302,-79.3950434,8
Atto Sushi,2231 Danforth Ave,0.0,0.0,,,324 Cedarvale Avenue,857.0,43.693187,-79.314283,7
Noce,875 Queen St W,9.1,0.0,,,Lynn Williams St / East Liberty St,861.0,43.638925,-79.4168659,11
Brazen Head Irish Pub,165 E. Liberty St,7.2,0.0,,,Ontario Place Blvd / Lake Shore Blvd W (East),863.0,43.6322445,-79.4108105,19
Butter Chicken Factory,556 Parliament St,8.2,0.0,,,640 Bloor Street East,864.0,43.67468857,-79.36701962,4
Sushil Aneja,613 O'Connor Dr,0.0,0.0,,,Cosburn Ave / Cedarvale Ave,865.0,43.697139,-79.31469,4
9 Bars,46 St Clair Ave E,8.0,0.0,,,Moore Park,865.0,43.693256,-79.383238,0
Outpost Coffee Roasters,1578 Bloor St W,8.1,0.0,,,Pacific Ave / Glenlake Ave - SMART,866.0,43.65716,-79.46478,12
Kofuku,48 St Clair Ave E,0.0,0.0,,,Moore Park,866.0,43.693256,-79.383238,0
Mana Pool - Board Game Bistro,2100 Bloor St W,0.0,0.0,,,High Park - Grenadier Cafe,870.0,43.645599,-79.4657123,5
Mermaid Fish and Grill House,44 St Clair Ave E,7.0,0.0,,,Moore Park,872.0,43.693256,-79.383238,0
Tosto Quickfire Pizza Pasta,609 Roehampton Ave,6.1,0.0,,,98 Glenvale Boulevard,877.0,43.718039,-79.371914,6
Chopin Restaurant,165 Roncesvalles Ave,6.9,0.0,,,Sunnyside - Gus Ryder Pool,878.0,43.637894,-79.454823,5
Thai Room - Thai & Malaysian Cuisine,1881 Steeles Ave W,0.0,0.0,,,G Ross Lord Park,882.0,43.7781116,-79.467963,14
Delhi Bistro,2214 Queen St E,7.0,0.0,,,Kingston Rd / Beech Ave,885.0,43.680095,-79.291714,5
Timothy's Pub,344 Brown's Line,7.6,0.0,,,Lake Shore Blvd W / Thirty Ninth Street,896.0,43.5927419,-79.5403301,7
Tao Northern Chinese Cuisine,220 Laird Dr,0.0,0.0,,,Sunnybrook Park,901.0,43.720233,-79.362092,22
Lahore Kabab House,3867 Lawrence Ave E,0.0,0.0,,,Livingston Rd (Highland Creek Trail),909.0,43.7561681,-79.2026694,12
Amber European Restaurant,2372 Bloor St W,7.1,0.0,,,2639 Bloor St W,916.0,43.64920407,-79.49336334,8
Ma Maison,4272A4 Dundas St W,8.8,0.0,,,Lundy Ave / Etienne Brule Park,917.0,43.6625395,-79.5030161,3
Kamasutra Indian Restaurant & Wine Bar,1522 Bayview Ave,8.0,0.0,,,Roehampton St / Bayview Ave,920.0,43.711751,-79.378615,6
Banaboia Restaurant,501 Rogers Rd,0.0,0.0,,,BERT ROBINSON PARK,922.0,43.688028,-79.460265,10
Meiking Cuisine,3704 Kingston Rd,0.0,0.0,,,Livingston Rd / Guildwood Pkwy,924.0,43.747854,-79.199327,6
Churrasco of St Clair,679 Saint Clair Ave W,7.7,0.0,,,2 Heath Street West,927.0,43.686352,-79.415894,2
St Matthew's BBQ Chicken,527 Rogers Rd,0.0,0.0,,,BERT ROBINSON PARK,928.0,43.688028,-79.460265,10
Zalak's Kitchen - Indian Tiffin Service,6020 Bathurst St,0.0,0.0,,,Torresdale Ave / Antibes Dr,931.0,43.77953,-79.45233,6
Westwood Grill,519 Annette St,7.2,0.0,,,Priscilla  Ave / Dundas St W,933.0,43.664665,-79.489385,10
Marben,488 Wellington St W,8.1,0.0,,,Little Norway Park,933.0,43.635023,-79.399505,20
Sorrell Restaurant,1158 Yonge St,7.8,0.0,,,1451 Yonge Street,936.0,43.6885046,-79.3940052,1
Rodney's Oyster House,469 King St W,8.9,0.0,,,Queens Quay W / Dan Leckie Way,939.0,43.636533,-79.395854,25
Roccos pub,8 Marine Parade,0.0,0.0,,,316 Park Lawn Road,940.0,43.6356059,-79.4934616,6
T Dot Jerk,26 Roncesvalles Ave,0.0,0.0,,,Lake Shore Blvd W / Colborne Lodge Dr,947.0,43.63771,-79.458173,5
Pixels and Pints,791 Broadview Ave,0.0,0.0,,,Brick Works,947.0,43.683884,-79.36647,18
Cool Hand of a Girl,2804 Dundas St W,7.2,0.0,,,St Clair Ave W / Cloverdale Rd - SMART Vault,951.0,43.6739248,-79.4615434,12
Sauce Danthforth,1376 Danforth Ave,7.4,0.0,,,Danforth Ave / Aldridge Ave,951.0,43.684758,-79.316767,5
Afghan Cuisine,66 Overlea Blvd,6.2,0.0,,,425 Don Mills Rd,954.0,43.7027268,-79.3336809,7
Kintako Japanese Restaurant,214 Laird Dr,7.1,0.0,,,98 Glenvale Boulevard,959.0,43.718039,-79.371914,6
Megumi Sushi,20 Roncesvalles Ave,0.0,0.0,,,Lake Shore Blvd W / Colborne Lodge Dr,965.0,43.63771,-79.458173,5
MrBeast Burger,96 Vanderhoof Ave,0.0,0.0,,,E.T. Seton Park (Eglinton Ave E / Leslie St),967.0,43.715951,-79.351246,9
Souvlaki Hut,2184 Bloor St W,6.4,0.0,,,High Park - Grenadier Cafe,969.0,43.645599,-79.4657123,5
Cora's Breakfast & Lunch,1881 Steeles Ave W,7.2,0.0,,,G Ross Lord Park,973.0,43.7781116,-79.467963,14
Starving Artist,505 Mount Pleasant Rd,6.3,0.0,,,Moore Park,974.0,43.693256,-79.383238,0
Craig's Cookies,1537A Queen St W,8.2,0.0,,,Sunnyside - Gus Ryder Pool,976.0,43.637894,-79.454823,5
SOMA chocolatemaker,443 King St W,9.2,0.0,,,Queens Quay W / Dan Leckie Way,977.0,43.636533,-79.395854,25
Ginger Express,20 Roncesvalles Ave,0.0,0.0,,,Lake Shore Blvd W / Colborne Lodge Dr,979.0,43.63771,-79.458173,5
Bua Thai Cusine,753 the Queensway,8.1,0.0,,,45 Grand Avenue,979.0,43.62313,-79.4918,15
Sushi Kira,67 Roncesvalles Ave,0.0,0.0,,,Lake Shore Blvd W / Colborne Lodge Dr,985.0,43.63771,-79.458173,5
Bloor-Jane Restaurant,2434 Bloor St W,6.1,0.0,,,2682 Bloor St W,988.0,43.6501687,-79.4963345,12
Montana's Cookhouse,2011 Steeles Ave W,7.2,0.0,,,G Ross Lord Park,989.0,43.7781116,-79.467963,14
Timothy's World Coffee,2190 Bloor St W,6.5,0.0,,,High Park - Grenadier Cafe,993.0,43.645599,-79.4657123,5
The Whole Plate,83 Roncesvalles Ave,0.0,0.0,,,Lake Shore Blvd W / Colborne Lodge Dr,994.0,43.63771,-79.458173,5
Faley Restaurant,62 Overlea Blvd,6.7,0.0,,,425 Don Mills Rd,995.0,43.7027268,-79.3336809,7
Peking Garden Restaurant,4532 Kingston Rd,0.0,0.0,,,Morningside Park (Highland Creek Trail),998.0,43.779353,-79.193023,0
Good Earth Coffeehouse,333 Banff Ave Banff Ave,7.7,0.0,,,Frobisher Ave / Lascelles Blvd,1000.0,43.696708,-79.40045,2
Enigma Coffee and Food,1556 Bloor St W,7.7,0.0,,,Bloor St W / High Park Ave (High Park),1003.0,43.6535269,-79.4650569,6
Agio,1351 St Clair Avenue W,4.5,188.0,43.67599,-79.45066,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Tre Mari Bakery,1311 Saint Clair Avenue W,4.5,91.0,43.6765,-79.44868,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Rush Hour,1438A Dufferin Street,4.5,46.0,43.67111,-79.44037,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Farmhouse Tavern,1627 Dupont Street,3.5,264.0,43.664786604468,-79.45523480746996,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Khmer Thai Restaurant,1018 St Clair Avenue W,4.0,138.0,43.67937,-79.43781,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
CANO Restaurant,1108 St Clair Avenue W,4.5,63.0,43.67871,-79.44058,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
King's Tacos,1190 St Clair Avenue W,4.0,78.0,43.67803,-79.4440599,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Tuckshop Kitchen,1640 Dupont Street,4.5,53.0,43.66499,-79.45568,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Itacate,998 St. Clair Avenue W,4.5,56.0,43.6793908547042,-79.4371611624956,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Marcello’s pizzeria,1163 Saint Clair Avenue W,4.0,97.0,43.67783,-79.4425399,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Koji Japanese Restaurant,1553 Dupont Street,4.5,38.0,43.6653247110788,-79.4528076801096,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Barista & Chef,1006 Saint Clair Avenue W,4.5,51.0,43.6794533,-79.4374528,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Sushi California,1238 Saint Clair Avenue W,3.5,95.0,43.6776399,-79.44563,Primrose Ave / Davenport Rd,,43.67142,-79.445947,5
Maha's,226 Greenwood Avenue,4.0,573.0,43.67167,-79.32853,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Chino Locos Original,4 Greenwood Avenue,4.0,190.0,43.6644821,-79.3255005,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Lazy Daisy's Cafe,1515 Gerrard Street E,4.0,146.0,43.6726699,-79.3194,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Queen Margherita Pizza,1402 Queen Street E,3.5,188.0,43.664969,-79.324168,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
British Style Fish & Chips,73 Coxwell Avenue,4.0,51.0,43.66861,-79.31723,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
The Sidekick,1374 Queen Street E,4.5,31.0,43.6645889,-79.3251114,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Regency Restaurant,1423 Gerrard Street E,4.0,77.0,43.67201,-79.32238,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Tea N Bannock,1294 Gerrard Street E,4.5,44.0,43.671182,-79.3273557,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Hastings Snack Bar,5 Hastings Avenue,4.5,41.0,43.66381,-79.32893,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Motimahal,1422 Gerrard St E,3.5,106.0,43.6723799,-79.32265,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
The Famous Indian Cuisine,1410 Gerrard Street E,4.0,65.0,43.67211780345,-79.3232195824385,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Jaclyn's,1588 Queen Street E,4.5,14.0,43.66627,-79.31802,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Toto Sushi,1455 Gerrard Street E,4.5,28.0,43.672262,-79.3212267,Queen St. E / Rhodes Ave.,,43.666224,-79.317693,9
Richmond Station,1 Richmond Street W,4.5,857.0,43.6513729,-79.379285,Bond St / Queen St E,,43.653236,-79.376716,12
Pai Northern Thai Kitchen,18 Duncan Street,4.5,3298.0,43.64784,-79.38872,Bond St / Queen St E,,43.653236,-79.376716,12
Blaze Pizza,10 Dundas Street East,4.5,578.0,43.6565313336776,-79.3800427473602,Bond St / Queen St E,,43.653236,-79.376716,12
KINKA IZAKAYA ORIGINAL,398 Church Street,4.0,1773.0,43.66042406856627,-79.37890046282942,Bond St / Queen St E,,43.653236,-79.376716,12
Eggspectation,483 Bay Street,4.0,747.0,43.6532721,-79.3812455,Bond St / Queen St E,,43.653236,-79.376716,12
Mystic Muffin,113 Jarvis Street,4.5,287.0,43.652457948594,-79.372548881465,Bond St / Queen St E,,43.653236,-79.376716,12
George Restaurant,111 Queen Street E,4.5,291.0,43.65337263523713,-79.37432933100068,Bond St / Queen St E,,43.653236,-79.376716,12
Sansotei Ramen,179 Dundas Street W,4.0,925.0,43.655,-79.38643,Bond St / Queen St E,,43.653236,-79.376716,12
Beerbistro,18 King Street E,4.0,679.0,43.64946713499637,-79.3771696548727,Bond St / Queen St E,,43.653236,-79.376716,12
The Carbon Bar,99 Queen Street East,4.0,405.0,43.6531872633836,-79.3747868765724,Bond St / Queen St E,,43.653236,-79.376716,12
The Senator,249 Victoria Street,4.0,488.0,43.65574,-79.37896,Bond St / Queen St E,,43.653236,-79.376716,12
Canoe,66 Wellington Street  W,4.0,730.0,43.646954,-79.382159,Bond St / Queen St E,,43.653236,-79.376716,12
Katsuya,66 Gerrard Street E,4.5,473.0,43.65995,-79.37882,Bond St / Queen St E,,43.653236,-79.376716,12
GB Hand-pulled Noodles,66 Edward Street,4.0,569.0,43.65669,-79.38385,Bond St / Queen St E,,43.653236,-79.376716,12
Sap,401 Bay Street,3.5,547.0,43.651946,-79.381114,Bond St / Queen St E,,43.653236,-79.376716,12
Kintaro Izakaya,459 Church Street,4.0,228.0,43.66417,-79.38006,Church St / Alexander St,,43.663722,-79.380288,0
Hair of the Dog,425 Church Street,4.0,361.0,43.662946823805,-79.379592870241,Church St / Alexander St,,43.663722,-79.380288,0
Riddle Room,579 Yonge Street,4.5,185.0,43.6657555,-79.3847049,Church St / Alexander St,,43.663722,-79.380288,0
Si Lom Thai Bistro,534 Church Street,4.0,190.0,43.66503,-79.38082,Church St / Alexander St,,43.663722,-79.380288,0
Tinuno,31 Howard Street,4.0,613.0,43.6711430082347,-79.374853497263,Church St / Alexander St,,43.663722,-79.380288,0
Salad King Restaurant,340 Yonge Street,3.5,1013.0,43.65766,-79.38164,Church St / Alexander St,,43.663722,-79.380288,0
Como En Casa,565 Yonge Street,4.0,240.0,43.6653391464388,-79.3844996650524,Church St / Alexander St,,43.663722,-79.380288,0
KINTON RAMEN,396 Church Street,4.0,226.0,43.6603113,-79.3789004,Church St / Alexander St,,43.663722,-79.380288,0
Wow Sushi,11 Charles Street,4.0,420.0,43.6685157490107,-79.3868207931519,Church St / Alexander St,,43.663722,-79.380288,0
Zakkushi On Carlton,193 Carlton Street,4.0,320.0,43.66343,-79.37062,Church St / Alexander St,,43.663722,-79.380288,0
Fabarnak Community Cafe and Catering,519 Church Street,4.0,126.0,43.66655,-79.3809,Church St / Alexander St,,43.663722,-79.380288,0
Seven Lives Tacos y Mariscos,72 Kensington Avenue,4.5,1446.0,43.6544903,-79.4008299,University Ave / Gerrard St W,,43.657763,-79.389165,6
Manpuku Japanese Eatery,105 McCaul Street,4.0,509.0,43.65406,-79.39101,University Ave / Gerrard St W,,43.657763,-79.389165,6
Poke Guys,112 Elizabeth Street,4.0,369.0,43.65484,-79.38517,University Ave / Gerrard St W,,43.657763,-79.389165,6
Japango,122 Elizabeth Street,3.5,709.0,43.6551,-79.38524,University Ave / Gerrard St W,,43.657763,-79.389165,6
Juicy Dumpling,280 Spadina Ave,4.5,579.0,43.65252,-79.39854,University Ave / Gerrard St W,,43.657763,-79.389165,6
Karine's,109 McCaul Street,4.0,250.0,43.654152,-79.391194,University Ave / Gerrard St W,,43.657763,-79.389165,6
Koh Lipe,35 Baldwin Street,4.0,232.0,43.65586,-79.39347,University Ave / Gerrard St W,,43.657763,-79.389165,6
The Queen And Beaver Public House,35 Elm Street,4.0,404.0,43.65734,-79.38334,Edward St / Yonge St,,43.656729,-79.382736,1
Insomnia Restaurant & Lounge,563 Bloor Street W,4.0,1002.0,43.665961,-79.411003,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
KINKA IZAKAYA ANNEX,559 Bloor St W,4.0,497.0,43.665157,-79.410658,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Snakes & Lattes Annex,600 Bloor Street W,4.0,354.0,43.665,-79.4132,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Yummy Korean Food Restaurant,620 Bloor Street W,4.0,268.0,43.66469,-79.4140199,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Tofu Village - House of Soon Tofu,681 Bloor Street W,4.0,201.0,43.66371,-79.4165699,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Jin Dal Lae,647 Bloor Street W,4.5,107.0,43.664166,-79.41517,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Tacos El Asador,689 Bloor Street W,4.0,321.0,43.6636499,-79.41686,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Barrio Coreano,642 Bloor Street W,3.5,247.0,43.6644119432784,-79.41512609658861,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Kevin's Taiyaki,675 Bloor Street,4.5,77.0,43.66381,-79.41621,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Fuwa Fuwa Japanese Pancakes,408 Bloor Street W,4.0,392.0,43.6659512785201,-79.4078764691949,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Mr.Tonkatsu,520 Bloor Street W,4.0,192.0,43.66541,-79.41074,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Sunrise House,661 Bloor Street W,4.0,215.0,43.66401,-79.41561,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Her Father's Cider Bar & Kitchen,119 Harbord Street,4.5,183.0,43.66232,-79.40453,Euclid Ave / Bloor St W,,43.664467,-79.414783,0
Grandma Loves You,1084 Yonge Street,5.0,70.0,43.677846,-79.3901081050852,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
PLANTA,1221 Bay Street,4.0,483.0,43.6702150961667,-79.3894335574237,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Joso's,202 Davenport Road,4.5,164.0,43.6751099,-79.39607,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Sassafraz,100 Cumberland Street,3.5,399.0,43.6702957,-79.3910686,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Café Boulud,60 Yorkville Avenue,3.5,272.0,43.6719213,-79.388922,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Buca Yorkville,53 Scollard Street,4.0,203.0,43.67214,-79.3894,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Salad Days,Cumberland Terrace,4.5,124.0,43.6704,-79.38719,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Portici,6 Scollard Street,4.0,86.0,43.67196,-79.39072,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Utsav,69 Yorkville Ave,4.0,132.0,43.67094,-79.39086,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Blu Ristorante,90 Avenue Road,4.0,167.0,43.67237,-79.39586,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Lee Chen Bistro,813 Yonge Street,3.5,173.0,43.672372,-79.387436,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Yorkville Crepes,18 Yorkville Avenue,3.5,183.0,43.6721931,-79.3878664,Yonge St / Aylmer Ave,,43.675492,-79.388858,2
Gyubee Japanese Grill - Bloor,335 Bloor Street W,4.0,296.0,43.66716,-79.40047,Davenport Rd / Avenue Rd,,43.674991,-79.396273,2
