restaurant_name,address,rating,bikeStationAddress,bikeStationDistance
Danforth Pizza House,920 Danforth Ave,7.9,Danforth Ave / Gough Ave,634
The Wren,1382 Danforth Ave,8.8,Danforth Ave / Lamb Ave,122
Red Rocket Coffee,1364 Danforth Ave,8.6,Danforth Ave / Lamb Ave,83
Rendez-Vous,1408 Danforth Ave,8.8,Danforth Ave / Lamb Ave,166
Rendez-Vous,1408 Danforth Ave,8.8,Danforth Ave / Lamb Ave,166
Rendez-Vous,1408 Danforth Ave,8.8,Danforth Ave / Lamb Ave,166
City Betty,1352 Danforth Ave,7.6,Danforth Ave / Lamb Ave,73
The Only Cafe,972 Danforth Ave,8.2,Danforth Ave / Lamb Ave,700
Square-Boy Drive-In,875 Danforth Ave,8.4,Danforth Ave / Lamb Ave,841
Patisserie la Cigogne,1419 Danforth Ave,7.4,Danforth Ave / Lamb Ave,204
The Dylan Bar,1276 Danforth Ave,7.1,Danforth Ave / Lamb Ave,78
Simit & Chai Co,787 King St W,8.9,King St W / Stafford St,370
Loaded Pierogi,839 Queen St W,8.9,King St W / Stafford St,418
Pennies,127 Strachan Ave,8.1,King St W / Stafford St,146
Sud Forno,716 Queen St W,9.1,King St W / Stafford St,474
Terroni,720 Queen St W,8.8,King St W / Stafford St,466
Oyster Boy,872 Queen St W,8.6,King St W / Stafford St,409
White Squirrel Coffee Shop,907 Queen St W,8.4,King St W / Stafford St,375
Photien Thanh Vietnamese Restaurant,57 Ossington Ave,9.0,King St W / Stafford St,750
Ono Poke Bar,100 Western Battery Rd,8.3,King St W / Stafford St,525
Ono Poke Bar,100 Western Battery Rd,8.3,King St W / Stafford St,525
Ono Poke Bar,100 Western Battery Rd,8.3,King St W / Stafford St,525
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Bathurst St / Lennox St,157
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Bathurst St / Lennox St,157
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Bathurst St / Lennox St,157
Rustle & Still Café,605 Bloor St W,8.7,Bathurst St / Lennox St,234
Kinka Izakaya Bloor,559 Bloor St W,8.0,Bathurst St / Lennox St,159
Kinka Izakaya Bloor,559 Bloor St W,8.0,Bathurst St / Lennox St,159
Hodo Kwaja,656 Bloor St W,8.6,Bathurst St / Lennox St,411
Rasa,196 Robert St,8.9,Bathurst St / Lennox St,535
Her Father's Cider Bar + Kitchen,119 Harbord St,8.6,Bathurst St / Lennox St,489
Victory Cafe,440 Bloor St W,8.1,Bathurst St / Lennox St,262
Crafty Coyote,511 Bloor St W,8.0,Bathurst St / Lennox St,248
Yasu,81 Harbord St,8.7,Bathurst St / Lennox St,594
Yasu,81 Harbord St,8.7,Bathurst St / Lennox St,594
Korean Village Restaurant,628 Bloor St W,8.0,Bathurst St / Lennox St,320
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Bathurst Subway Station,174
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Bathurst Subway Station,174
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Bathurst Subway Station,174
Rustle & Still Café,605 Bloor St W,8.7,Bathurst Subway Station,244
Country Style Hungarian Restaurant,450 Bloor St W,8.7,Bathurst Subway Station,245
Country Style Hungarian Restaurant,450 Bloor St W,8.7,Bathurst Subway Station,245
Hodo Kwaja,656 Bloor St W,8.6,Bathurst Subway Station,414
Kinka Izakaya Bloor,559 Bloor St W,8.0,Bathurst Subway Station,176
Kinka Izakaya Bloor,559 Bloor St W,8.0,Bathurst Subway Station,176
Victory Cafe,440 Bloor St W,8.1,Bathurst Subway Station,261
Crafty Coyote,511 Bloor St W,8.0,Bathurst Subway Station,272
Korean Village Restaurant,628 Bloor St W,8.0,Bathurst Subway Station,324
Buk Chang Dong Soon Tofu,691 Bloor St W,8.4,Bathurst Subway Station,537
Rasa,196 Robert St,8.9,Bathurst Subway Station,754
Buk Chang Dong Soon Tofu,691 Bloor St W,8.4,Bloor St W / Christie St,144
Banjara Indian Cuisine,796 Bloor St W,8.7,Bloor St W / Christie St,265
Hodo Kwaja,656 Bloor St W,8.6,Bloor St W / Christie St,268
Northwood,815 Bloor St W,8.5,Bloor St W / Christie St,293
Vit Beo,858 Bloor St W,9.2,Bloor St W / Christie St,469
La Bella Managua,872 Bloor St W,9.2,Bloor St W / Christie St,522
La Bella Managua,872 Bloor St W,9.2,Bloor St W / Christie St,522
La Bella Managua,872 Bloor St W,9.2,Bloor St W / Christie St,522
Rustle & Still Café,605 Bloor St W,8.7,Bloor St W / Christie St,473
Sam James Coffee Bar,297 Harbord St,8.4,Bloor St W / Christie St,476
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Bloor St W / Christie St,652
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Bloor St W / Christie St,652
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Bloor St W / Christie St,652
La Bella Managua,872 Bloor St W,9.2,Ossington Ave / Bloor St W,82
La Bella Managua,872 Bloor St W,9.2,Ossington Ave / Bloor St W,82
La Bella Managua,872 Bloor St W,9.2,Ossington Ave / Bloor St W,82
Vit Beo,858 Bloor St W,9.2,Ossington Ave / Bloor St W,134
Bakerbots Baking,205 Delaware Ave,9.0,Ossington Ave / Bloor St W,190
Filosophy Pastry and Espresso Bar,912 Bloor St W,8.3,Ossington Ave / Bloor St W,62
Banjara Indian Cuisine,796 Bloor St W,8.7,Ossington Ave / Bloor St W,335
Northwood,815 Bloor St W,8.5,Ossington Ave / Bloor St W,308
Comedy Bar,945B Bloor St W,8.1,Ossington Ave / Bloor St W,171
Terrazza,372 Harbord St,8.3,Ossington Ave / Bloor St W,397
Vit Beo,858 Bloor St W,9.2,Essex St / Christie St,765
Hodo Kwaja,656 Bloor St W,8.6,Essex St / Christie St,615
Banjara Indian Cuisine,796 Bloor St W,8.7,Essex St / Christie St,646
La Bella Managua,872 Bloor St W,9.2,Essex St / Christie St,808
La Bella Managua,872 Bloor St W,9.2,Essex St / Christie St,808
La Bella Managua,872 Bloor St W,9.2,Essex St / Christie St,808
Rustle & Still Café,605 Bloor St W,8.7,Essex St / Christie St,719
Buk Chang Dong Soon Tofu,691 Bloor St W,8.4,Essex St / Christie St,588
Northwood,815 Bloor St W,8.5,Essex St / Christie St,672
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Essex St / Christie St,840
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Essex St / Christie St,840
Insomnia Restaurant and Lounge,563 Bloor St W,8.7,Essex St / Christie St,840
Bakerbots Baking,205 Delaware Ave,9.0,Essex St / Christie St,979
Bakerbots Baking,205 Delaware Ave,9.0,Westmoreland Ave / Fernbank Ave,515
La Bella Managua,872 Bloor St W,9.2,Westmoreland Ave / Fernbank Ave,692
La Bella Managua,872 Bloor St W,9.2,Westmoreland Ave / Fernbank Ave,692
La Bella Managua,872 Bloor St W,9.2,Westmoreland Ave / Fernbank Ave,692
Vit Beo,858 Bloor St W,9.2,Westmoreland Ave / Fernbank Ave,721
Burdock,1184 Bloor St W,9.2,Westmoreland Ave / Fernbank Ave,782
Jerk King,1104 Bloor St W,8.6,Westmoreland Ave / Fernbank Ave,618
Popeye's Louisiana Kitchen,1115 Bloor St W,8.6,Westmoreland Ave / Fernbank Ave,628
The 3 Speed,1163 Bloor St W,9.0,Westmoreland Ave / Fernbank Ave,811
Filosophy Pastry and Espresso Bar,912 Bloor St W,8.3,Westmoreland Ave / Fernbank Ave,608
Giulietta,972 College St,9.2,Havelock St / Dufferin Park,510
Popeye's Louisiana Kitchen,1115 Bloor St W,8.6,Havelock St / Dufferin Park,395
Burdock,1184 Bloor St W,9.2,Havelock St / Dufferin Park,584
Bakerbots Baking,205 Delaware Ave,9.0,Havelock St / Dufferin Park,556
The 3 Speed,1163 Bloor St W,9.0,Havelock St / Dufferin Park,595
Linh Restaurant,1156 College St,8.9,Havelock St / Dufferin Park,609
La Bella Managua,872 Bloor St W,9.2,Havelock St / Dufferin Park,731
La Bella Managua,872 Bloor St W,9.2,Havelock St / Dufferin Park,731
La Bella Managua,872 Bloor St W,9.2,Havelock St / Dufferin Park,731
Home Baking Co,1242 Bloor St W,9.0,Havelock St / Dufferin Park,726
Takht-e Tavoos,1120 College St,8.5,Havelock St / Dufferin Park,560
Takht-e Tavoos,1120 College St,8.5,Havelock St / Dufferin Park,560
Forno Cultura,609 King St W,9.0,Bathurst St / Adelaide St W,247
Gusto 101,101 Portland St,8.8,Bathurst St / Adelaide St W,258
Simit & Chai Co,787 King St W,8.9,Bathurst St / Adelaide St W,357
WVRST,609 King St W,8.5,Bathurst St / Adelaide St W,248
Sud Forno,716 Queen St W,9.1,Bathurst St / Adelaide St W,455
Drom Taberna,458 Queen St W,8.8,Bathurst St / Adelaide St W,435
416 Snack Bar,181 Bathurst St,8.3,Bathurst St / Adelaide St W,247
BarChef,472 Queen St W,8.6,Bathurst St / Adelaide St W,401
Terroni,720 Queen St W,8.8,Bathurst St / Adelaide St W,468
Raku,456 Queen St W,8.7,Bathurst St / Adelaide St W,461
Arvo Coffee,17 Gristmill Lane,9.1,Mill St / Parliament St,35
Cacao 70,28 Gristmill Lane,8.5,Mill St / Parliament St,75
Archeo Trattoria,55 Mill St,8.7,Mill St / Parliament St,182
Cluny Bistro,35 Tank House Lane,8.9,Mill St / Parliament St,306
Cluny Bistro,35 Tank House Lane,8.9,Mill St / Parliament St,306
Soma Chocolatemaker,32 Tank House Lane,8.7,Mill St / Parliament St,284
Balzac's Coffee Roastery,55 Mill St,8.4,Mill St / Parliament St,206
Rooster Coffee House,343 King St E,8.6,Mill St / Parliament St,368
Mill Street Brew Pub,21 Tank House Lane,8.3,Mill St / Parliament St,252
Tandem Coffee,368 King St E,8.6,Mill St / Parliament St,367
El Catrin Destileria,18 Tank House Lane,8.2,Mill St / Parliament St,221
El Catrin Destileria,18 Tank House Lane,8.2,Mill St / Parliament St,221
El Catrin Destileria,18 Tank House Lane,8.2,Mill St / Parliament St,221
Pizzeria Libretto,221 Ossington Ave,9.0,Ossington Ave / Harrison St,245
Foxley,207 Ossington Ave,9.2,Ossington Ave / Harrison St,283
Foxley,207 Ossington Ave,9.2,Ossington Ave / Harrison St,283
Get Well,1181 Dundas St W,8.7,Ossington Ave / Harrison St,203
Superpoint,184A Ossington Ave Main,9.0,Ossington Ave / Harrison St,305
The Dakota Tavern,249 Ossington Ave,8.4,Ossington Ave / Harrison St,165
Bar Isabel,797 College St,9.1,Ossington Ave / Harrison St,411
Bar Isabel,797 College St,9.1,Ossington Ave / Harrison St,411
Imanishi Japanese Kitchen,1330 Dundas St W,9.2,Ossington Ave / Harrison St,450
Bellwoods Brewery,124 Ossington Ave,9.1,Ossington Ave / Harrison St,460
Cote de Boeuf,130 Ossington Ave,9.0,Ossington Ave / Harrison St,445
Birreria Volo,612 College St,8.9,80 Clinton St (North of College),120
Bar Raval,505 College St,8.7,80 Clinton St (North of College),367
Utopia Cafe & Grill,586A College St,8.0,80 Clinton St (North of College),136
Utopia Cafe & Grill,586A College St,8.0,80 Clinton St (North of College),136
Cafe Diplomatico,594 College St,7.9,80 Clinton St (North of College),126
Snakes & Lattes College,489 College St,8.6,80 Clinton St (North of College),444
Northern Belle,913 Dundas St W,9.1,80 Clinton St (North of College),616
Sam James Coffee Bar,297 Harbord St,8.4,80 Clinton St (North of College),459
Ramen Isshin,421 College St,8.9,80 Clinton St (North of College),620
Sneaky Dee's,431 College St,8.7,80 Clinton St (North of College),583
The Tampered Press,256 Crawford St,8.5,Dundas St W / Crawford St,46
Foxley,207 Ossington Ave,9.2,Dundas St W / Crawford St,309
Foxley,207 Ossington Ave,9.2,Dundas St W / Crawford St,309
Pizzeria Libretto,221 Ossington Ave,9.0,Dundas St W / Crawford St,305
Superpoint,184A Ossington Ave Main,9.0,Dundas St W / Crawford St,320
Northern Belle,913 Dundas St W,9.1,Dundas St W / Crawford St,355
Bellwoods Brewery,124 Ossington Ave,9.1,Dundas St W / Crawford St,379
Cote de Boeuf,130 Ossington Ave,9.0,Dundas St W / Crawford St,368
Paris Paris,1161 Dundas St W,8.9,Dundas St W / Crawford St,376
Mamakas Taverna,80 Ossington Ave,9.1,Dundas St W / Crawford St,476
Northern Belle,913 Dundas St W,9.1,Claremont St / Dundas St W,99
Rhum Corner,9926 Dundas St W,8.3,Claremont St / Dundas St W,124
Sud Forno,716 Queen St W,9.1,Claremont St / Dundas St W,604
Bar Raval,505 College St,8.7,Claremont St / Dundas St W,529
Loaded Pierogi,839 Queen St W,8.9,Claremont St / Dundas St W,615
Terroni,720 Queen St W,8.8,Claremont St / Dundas St W,603
Snakes & Lattes College,489 College St,8.6,Claremont St / Dundas St W,573
Ramen Isshin,421 College St,8.9,Claremont St / Dundas St W,696
Sneaky Dee's,431 College St,8.7,Claremont St / Dundas St W,663
Giulietta,972 College St,9.2,Rusholme Park Cres / College St,181
Bairrada Churrasqueira Grill,1000 College St,8.3,Rusholme Park Cres / College St,97
Linh Restaurant,1156 College St,8.9,Rusholme Park Cres / College St,353
Imanishi Japanese Kitchen,1330 Dundas St W,9.2,Rusholme Park Cres / College St,440
Takht-e Tavoos,1120 College St,8.5,Rusholme Park Cres / College St,269
Takht-e Tavoos,1120 College St,8.5,Rusholme Park Cres / College St,269
Midfield Wine Bar,1434 Dundas St W,8.7,Rusholme Park Cres / College St,346
Antler Kitchen & Bar,1454 Dundas St W,8.6,Rusholme Park Cres / College St,353
Enoteca Sociale,1288 Dundas St W,8.7,Rusholme Park Cres / College St,479
Founder Bar,1282 Dundas St W,8.6,Rusholme Park Cres / College St,507
The Emmet Ray,924 College St,8.1,Rusholme Park Cres / College St,344
Bar Isabel,797 College St,9.1,College St / Crawford St,148
Bar Isabel,797 College St,9.1,College St / Crawford St,148
Birreria Volo,612 College St,8.9,College St / Crawford St,339
El Convento Rico,750 College St W,7.8,College St / Crawford St,51
Northern Belle,913 Dundas St W,9.1,College St / Crawford St,665
Pizzeria Libretto,221 Ossington Ave,9.0,College St / Crawford St,683
Giulietta,972 College St,9.2,College St / Crawford St,727
The Tampered Press,256 Crawford St,8.5,College St / Crawford St,563
Maple Leaf Tavern,955 Gerrard St E,8.6,Gerrard Square Mall (1010 Gerrard St E),118
The Real Jerk Restaurant,842 Gerrard St E,8.3,Gerrard Square Mall (1010 Gerrard St E),346
Pizza Pide,949 Gerrard St E,7.7,Gerrard Square Mall (1010 Gerrard St E),147
Batifole Restaurant,744 Gerrard St E,8.8,Gerrard Square Mall (1010 Gerrard St E),721
Dineen Outpost,1042 Gerrard St E,7.7,Gerrard Square Mall (1010 Gerrard St E),172
Te Aro,983 Queen St E,8.9,Gerrard Square Mall (1010 Gerrard St E),797
La Cubana,1030 Gerrard St E,7.6,Gerrard Square Mall (1010 Gerrard St E),117
Riverdale Perk,633 Logan Ave,8.6,Gerrard Square Mall (1010 Gerrard St E),716
Riverdale Perk,633 Logan Ave,8.6,Gerrard Square Mall (1010 Gerrard St E),716
Bobbette & Belle,1121 Queen St E,8.7,Gerrard Square Mall (1010 Gerrard St E),769
Hasting Snack Bar,5 Hastings Ave,8.5,Queen St E / Alton Av,84
Hasting Snack Bar,5 Hastings Ave,8.5,Queen St E / Alton Av,84
Bobbette & Belle,1121 Queen St E,8.7,Queen St E / Alton Av,581
Kibo Sushi House,1169 Queen St E,8.1,Queen St E / Alton Av,402
Radical Road Brewing Co,1177 Queen St E,8.0,Queen St E / Alton Av,385
Te Aro,983 Queen St E,8.9,Queen St E / Alton Av,896
Rorschach Brewing,1001 Eastern Ave,8.3,Queen St E / Alton Av,650
Ascari Enoteca,1111 Queen St E,8.3,Queen St E / Alton Av,634
Tango Palace Coffee Co,1156 Queen St E,8.0,Queen St E / Alton Av,483
Pai,18 Duncan St,9.1,Simcoe St / Wellington St 2,311
Pizzeria Libretto,155 University Ave,8.6,Simcoe St / Wellington St 2,237
Cafe Landwer,165 University Ave,8.7,Simcoe St / Wellington St 2,282
Soho House,192 Adelaide St W,8.7,Simcoe St / Wellington St 2,291
Sam James Coffee Bar,150 King St W,8.4,Simcoe St / Wellington St 2,207
Canoe Restaurant & Bar,66 Wellington St W,9.0,Simcoe St / Wellington St 2,363
Tim Hortons,55 York St,8.4,Simcoe St / Wellington St 2,236
Scaddabush,200 Front St W,8.1,Simcoe St / Wellington St 2,164
Copacabana Brazilian Steakhouse Adelaide,230 Adelaide St W,8.4,Simcoe St / Wellington St 2,317
Knuckle Sandwich,969 Coxwell Ave,8.5,Coxwell Ave / Plains Rd,32
Knuckle Sandwich,969 Coxwell Ave,8.5,Coxwell Ave / Plains Rd,32
Little Coxwell Restaurant,986 Coxwell Ave,7.2,Coxwell Ave / Plains Rd,42
Little Coxwell Restaurant,986 Coxwell Ave,7.2,Coxwell Ave / Plains Rd,42
Lickadee Split Ice Cream Shoppe,980 Coxwell Ave,6.7,Coxwell Ave / Plains Rd,22
Pizza Hut,985 Coxwell Ave,6.3,Coxwell Ave / Plains Rd,54
Subway,825 Coxwell Ave,6.3,Coxwell Ave / Plains Rd,715
Sushi Bay,1028 Coxwell Ave,0.0,Coxwell Ave / Plains Rd,114
Skara Greek Cuisine,1050 Coxwell Ave,0.0,Coxwell Ave / Plains Rd,131
Eden Chinese Food,1025 Coxwell Ave,0.0,Coxwell Ave / Plains Rd,133
Free Topping Pizza,1015 Coxwell Ave,0.0,Coxwell Ave / Plains Rd,133
Tim Hortons,561 O' Connor Dr,5.1,Coxwell Ave / Plains Rd,174
Alexandros Take-Out,484 Danforth Ave,8.7,Carlaw Ave / Strathcona Ave,420
Alexandros Take-Out,484 Danforth Ave,8.7,Carlaw Ave / Strathcona Ave,420
Mezes,456 Danforth Ave,8.7,Carlaw Ave / Strathcona Ave,430
Riverdale Perk,633 Logan Ave,8.6,Carlaw Ave / Strathcona Ave,461
Riverdale Perk,633 Logan Ave,8.6,Carlaw Ave / Strathcona Ave,461
Athens Restaurant,707 Danforth Ave,8.4,Carlaw Ave / Strathcona Ave,475
Messini Authentic Gyros,445 Danforth Ave,8.0,Carlaw Ave / Strathcona Ave,429
Louis Cifer Brew Works,417 Danforth Ave,8.1,Carlaw Ave / Strathcona Ave,481
Rooster Coffee House,479 Broad View Ave,8.9,Carlaw Ave / Strathcona Ave,877
Allen's,143 Danforth Ave,8.7,Carlaw Ave / Strathcona Ave,894
Square-Boy Drive-In,875 Danforth Ave,8.4,Carlaw Ave / Strathcona Ave,747
Batifole Restaurant,744 Gerrard St E,8.8,Carlaw Ave / Strathcona Ave,966
Riverdale Perk,633 Logan Ave,8.6,Logan Ave / Bain Ave,95
Riverdale Perk,633 Logan Ave,8.6,Logan Ave / Bain Ave,95
Rooster Coffee House,479 Broad View Ave,8.9,Logan Ave / Bain Ave,582
Batifole Restaurant,744 Gerrard St E,8.8,Logan Ave / Bain Ave,597
Que Ling Restaurant,248 Boulton Ave,8.7,Logan Ave / Bain Ave,687
Que Ling Restaurant,248 Boulton Ave,8.7,Logan Ave / Bain Ave,687
Mezes,456 Danforth Ave,8.7,Logan Ave / Bain Ave,706
Alexandros Take-Out,484 Danforth Ave,8.7,Logan Ave / Bain Ave,724
Alexandros Take-Out,484 Danforth Ave,8.7,Logan Ave / Bain Ave,724
Maple Leaf Tavern,955 Gerrard St E,8.6,Logan Ave / Bain Ave,698
The Real Jerk Restaurant,842 Gerrard St E,8.3,Logan Ave / Bain Ave,585
Athens Restaurant,707 Danforth Ave,8.4,Logan Ave / Bain Ave,838
Allen's,143 Danforth Ave,8.7,Logan Ave / Bain Ave,958
Louie - Craft Coffee,1187 King St W,8.0,Liberty St / Fraser Ave Green P,187
Otto's Bierhalle,1087 Queen St W,8.8,Liberty St / Fraser Ave Green P,626
Levetto,68 Sudbury St,8.0,Liberty St / Fraser Ave Green P,414
Miss Thing's,1279 Queen St W,8.7,Liberty St / Fraser Ave Green P,743
Miss Thing's,1279 Queen St W,8.7,Liberty St / Fraser Ave Green P,743
Cafe Neon,1024 Queen St W,8.7,Liberty St / Fraser Ave Green P,772
Local Liberty Village,171 E Liberty St,7.9,Liberty St / Fraser Ave Green P,404
Photien Thanh Vietnamese Restaurant,57 Ossington Ave,9.0,Liberty St / Fraser Ave Green P,921
Ono Poke Bar,100 Western Battery Rd,8.3,Liberty St / Fraser Ave Green P,663
Ono Poke Bar,100 Western Battery Rd,8.3,Liberty St / Fraser Ave Green P,663
Ono Poke Bar,100 Western Battery Rd,8.3,Liberty St / Fraser Ave Green P,663
Hello 123,1122 Queen St W,8.2,Liberty St / Fraser Ave Green P,589
Ono Poke Bar,100 Western Battery Rd,8.3,King St W / Douro St,196
Ono Poke Bar,100 Western Battery Rd,8.3,King St W / Douro St,196
Ono Poke Bar,100 Western Battery Rd,8.3,King St W / Douro St,196
Cafe Neon,1024 Queen St W,8.7,King St W / Douro St,447
Photien Thanh Vietnamese Restaurant,57 Ossington Ave,9.0,King St W / Douro St,561
Otto's Bierhalle,1087 Queen St W,8.8,King St W / Douro St,553
Mamakas Taverna,80 Ossington Ave,9.1,King St W / Douro St,617
Oyster Boy,872 Queen St W,8.6,King St W / Douro St,500
Union Restaurant,72A Ossington Ave,8.9,King St W / Douro St,608
Apt 200,1034 Queen St W,8.3,King St W / Douro St,457
Bellwoods Brewery,124 Ossington Ave,9.1,King St W / Douro St,747
The Black Canary Espresso Bar,61 Sherbourne St,9.0,Queen St E / Berkeley St,435
Rooster Coffee House,343 King St E,8.6,Queen St E / Berkeley St,375
Tandem Coffee,368 King St E,8.6,Queen St E / Berkeley St,375
Neo Coffee Bar,161 Frederick St,9.0,Queen St E / Berkeley St,578
Fahrenheit Coffee,120 Lombard St,9.0,Queen St E / Berkeley St,640
Arvo Coffee,17 Gristmill Lane,9.1,Queen St E / Berkeley St,688
Impact Kitchen,573 King St E,9.0,Queen St E / Berkeley St,722
Tim Hortons,323 Richmond St E,7.9,Queen St E / Berkeley St,326
Kyoto Katsugyu,134 Dundas St E,9.1,Queen St E / Berkeley St,843
Sumach Espresso,118 Sumach St,8.3,Queen St E / Berkeley St,599
Rooster Coffee House,568 Jarvis St,8.2,Howard St / Sherbourne St,333
Mr Jerk,209 Wellesley St E,8.4,Howard St / Sherbourne St,497
Mr Jerk,209 Wellesley St E,8.4,Howard St / Sherbourne St,497
Mr Jerk,209 Wellesley St E,8.4,Howard St / Sherbourne St,497
Storm Crow Manor,580 Church St,8.8,Howard St / Sherbourne St,646
Tinuno Restaurant,31 Howard St,7.6,Howard St / Sherbourne St,116
Red Cranberries Restaurant,601 Parliament St,8.7,Howard St / Sherbourne St,676
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,Howard St / Sherbourne St,685
Sabai Sabai Kitchen and Bar,81 Bloor St E,8.6,Howard St / Sherbourne St,685
F'Amelia,12 Amelia St,8.7,Howard St / Sherbourne St,748
Church Street Espresso,585 Church St,8.1,Howard St / Sherbourne St,552
House on Parliament,454 Parliament St,8.8,Carlton St / Parliament St,97
Zakkushi,193 Carlton St,8.7,Carlton St / Parliament St,242
Jet Fuel Coffee Shop Inc,519 Parliament St,8.2,Carlton St / Parliament St,91
F'Amelia,12 Amelia St,8.7,Carlton St / Parliament St,339
Red Cranberries Restaurant,601 Parliament St,8.7,Carlton St / Parliament St,387
Mr Jerk,209 Wellesley St E,8.4,Carlton St / Parliament St,538
Mr Jerk,209 Wellesley St E,8.4,Carlton St / Parliament St,538
Mr Jerk,209 Wellesley St E,8.4,Carlton St / Parliament St,538
Chew Chew's Diner,186 Carlton St,8.0,Carlton St / Parliament St,363
Chew Chew's Diner,186 Carlton St,8.0,Carlton St / Parliament St,363
Le Beau,665 Dundas St E,8.6,Carlton St / Parliament St,803
House on Parliament,454 Parliament St,8.8,Sumach St / Carlton St (Riverdale Farm),495
F'Amelia,12 Amelia St,8.7,Sumach St / Carlton St (Riverdale Farm),524
Red Cranberries Restaurant,601 Parliament St,8.7,Sumach St / Carlton St (Riverdale Farm),596
Le Beau,665 Dundas St E,8.6,Sumach St / Carlton St (Riverdale Farm),619
Zakkushi,193 Carlton St,8.7,Sumach St / Carlton St (Riverdale Farm),702
Jet Fuel Coffee Shop Inc,519 Parliament St,8.2,Sumach St / Carlton St (Riverdale Farm),472
Rooster Coffee House,479 Broad View Ave,8.9,Sumach St / Carlton St (Riverdale Farm),838
